file_name,file_path,duration,transcription,speaker_id,duration_bin,text_length
4970-29095-0011,./librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0011.flac,3.355,DOES THEE THINK THEE COULD STAND IT SIX MONTHS,4970,3-4s,46
7176-92135-0015,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0015.flac,6.755,AND SO ON TILL YOU GET TO THE END WHEN OPHELIA MIGHT SAY AH YES OR SOMETHING NON COMMITTAL OF THAT SORT,7176,5-10s,103
3575-170457-0022,./librispeech/LibriSpeech/test-clean/3575/170457/3575-170457-0022.flac,5.825,IN THE EVENINGS I CONFESS I DO THINK BUT I NEVER TROUBLE ANY ONE ELSE WITH MY THOUGHTS,3575,5-10s,86
6930-76324-0004,./librispeech/LibriSpeech/test-clean/6930/76324/6930-76324-0004.flac,6.15,BUT JOYCE HAD NOT BEEN LISTENING ALL AT ONCE SHE PUT DOWN HER CANDLE ON THE TABLE AND FACED HER COMPANION,6930,5-10s,105
4970-29093-0015,./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0015.flac,3.325,YOU CAN BEGIN BY CARRYING A ROD AND PUTTING DOWN THE FIGURES,4970,3-4s,60
4992-23283-0013,./librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0013.flac,6.63,MY LORD MISS MILNER'S TASTE IS NOT A DEPRAVED ONE IT IS BUT TOO REFINED,4992,5-10s,71
7127-75947-0027,./librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0027.flac,8.09,TO SAY NOTHING SAID MONTALAIS SO THAT WHEN MADEMOISELLE DE TONNAY CHARENTE THINKS ATHENAIS IS THE ONLY ONE WHO KNOWS IT,7127,5-10s,119
4970-29093-0019,./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0019.flac,7.47,THE NIGHT WAS SPENT IN PACKING UP AND WRITING LETTERS FOR PHILIP WOULD NOT TAKE SUCH AN IMPORTANT STEP WITHOUT INFORMING HIS FRIENDS,4970,5-10s,132
4970-29095-0025,./librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0025.flac,3.83,AND THEE WON'T GO WHY SHOULD I,4970,3-4s,30
6829-68769-0052,./librispeech/LibriSpeech/test-clean/6829/68769/6829-68769-0052.flac,4.6,HE MIGHT HAVE HAD THAT FORGED CHECK FOR THE FACE OF IT IF HE'D BEEN SHARP,6829,4-5s,73
4507-16021-0043,./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0043.flac,3.99,THE EARTH IS NOT DEVOID OF RESEMBLANCE TO A JAIL,4507,3-4s,48
237-134493-0013,./librispeech/LibriSpeech/test-clean/237/134493/237-134493-0013.flac,4.09,INDEED HE HAD LOOKED AWAY WITH THE PURPOSE OF NOT SEEING IT,237,4-5s,59
8230-279154-0006,./librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0006.flac,7.51,THE BEHAVIOURIST WHO ATTEMPTS TO MAKE PSYCHOLOGY A RECORD OF BEHAVIOUR HAS TO TRUST HIS MEMORY IN MAKING THE RECORD,8230,5-10s,115
1580-141084-0033,./librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0033.flac,7.0,COME COME SAID HOLMES KINDLY IT IS HUMAN TO ERR AND AT LEAST NO ONE CAN ACCUSE YOU OF BEING A CALLOUS CRIMINAL,1580,5-10s,110
8455-210777-0031,./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0031.flac,7.67,YOU HAVE RECEIVED US WITH ALL THAT COURTESY AND HOSPITALITY FOR WHICH YOUR CHARACTER IN ENGLAND STANDS SO HIGH,8455,5-10s,110
1995-1826-0009,./librispeech/LibriSpeech/test-clean/1995/1826/1995-1826-0009.flac,7.57,YOU OUGHT TO KNOW JOHN IF I TEACH NEGROES I'LL SCARCELY SEE MUCH OF PEOPLE IN MY OWN CLASS,1995,5-10s,90
8224-274381-0005,./librispeech/LibriSpeech/test-clean/8224/274381/8224-274381-0005.flac,26.16,DREADING THE SUPERIOR POWER OF ARGYLE WHO HAVING JOINED HIS VASSALS TO A FORCE LEVIED BY THE PUBLIC WAS APPROACHING WITH A CONSIDERABLE ARMY MONTROSE HASTENED NORTHWARDS IN ORDER TO ROUSE AGAIN THE MARQUIS OF HUNTLEY AND THE GORDONS WHO HAVING BEFORE HASTILY TAKEN ARMS HAD BEEN INSTANTLY SUPPRESSED BY THE COVENANTERS,8224,10+s,318
1320-122617-0024,./librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0024.flac,7.555,BUT HAWKEYE WHO WAS TOO MUCH OCCUPIED WITH HIS OWN THOUGHTS TO NOTE THE MOVEMENT CONTINUED SPEAKING MORE TO HIMSELF THAN TO HIS COMPANION,1320,5-10s,137
260-123288-0010,./librispeech/LibriSpeech/test-clean/260/123288/260-123288-0010.flac,9.995,ON THE MAST ALREADY I SEE THE LIGHT PLAY OF A LAMBENT SAINT ELMO'S FIRE THE OUTSTRETCHED SAIL CATCHES NOT A BREATH OF WIND AND HANGS LIKE A SHEET OF LEAD,260,5-10s,153
8463-294828-0011,./librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0011.flac,3.91,HE WENT HERE THERE AND EVERYWHERE IN PERFECT CONTENTMENT,8463,3-4s,56
4507-16021-0046,./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0046.flac,4.59,EACH DAY HAS ITS OWN GREAT GRIEF OR ITS LITTLE CARE,4507,4-5s,51
1284-1181-0017,./librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0017.flac,11.775,THE WIZARD OF OZ WHO USED TO BE A HUMBUG AND KNEW NO MAGIC AT ALL HAS BEEN TAKING LESSONS OF GLINDA AND I'M TOLD HE IS GETTING TO BE A PRETTY GOOD WIZARD BUT HE IS MERELY THE ASSISTANT OF THE GREAT SORCERESS,1284,10+s,207
908-157963-0021,./librispeech/LibriSpeech/test-clean/908/157963/908-157963-0021.flac,10.24,LIVES NOT ALONE NOR OR ITSELF FEAR NOT AND I WILL CALL THE WEAK WORM FROM ITS LOWLY BED AND THOU SHALT HEAR ITS VOICE,908,10+s,117
7127-75946-0026,./librispeech/LibriSpeech/test-clean/7127/75946/7127-75946-0026.flac,20.15,WHEN THE MUSIC BY ITS BURSTS OF MELODY CARRIED AWAY THESE ILLUSTRIOUS DANCERS WHEN THE SIMPLE UNTUTORED PANTOMIME OF THAT PERIOD ONLY THE MORE NATURAL ON ACCOUNT OF THE VERY INDIFFERENT ACTING OF THE AUGUST ACTORS HAD REACHED ITS CULMINATING POINT OF TRIUMPH THE THEATER SHOOK WITH TUMULTUOUS APPLAUSE,7127,10+s,301
1188-133604-0037,./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0037.flac,14.51,EVERY LINE IN WHICH THE MASTER TRACES IT EVEN WHERE SEEMINGLY NEGLIGENT IS LOVELY AND SET DOWN WITH A MEDITATIVE CALMNESS WHICH MAKES THESE TWO ETCHINGS CAPABLE OF BEING PLACED BESIDE THE MOST TRANQUIL WORK OF HOLBEIN OR DUERER,1188,10+s,227
8555-284447-0017,./librispeech/LibriSpeech/test-clean/8555/284447/8555-284447-0017.flac,11.62,WHEN THIS HAD BEEN ACCOMPLISHED THE BOOLOOROO LEANED OVER TO TRY TO DISCOVER WHY THE FRAME ROLLED AWAY SEEMINGLY OF ITS OWN ACCORD AND HE WAS THE MORE PUZZLED BECAUSE IT HAD NEVER DONE SUCH A THING BEFORE,8555,10+s,204
8463-294828-0002,./librispeech/LibriSpeech/test-clean/8463/294828/8463-294828-0002.flac,6.19,EVEN SO I HAD JUST RETURNED FROM AN ARDUOUS JOURNEY EXHAUSTED AND BADLY NEEDING A REST,8463,5-10s,86
7021-79740-0008,./librispeech/LibriSpeech/test-clean/7021/79740/7021-79740-0008.flac,18.415,FOR INSTANCE ONE DAY THE CHILDREN HAD BEEN PLAYING UPON THE PIAZZA WITH BLOCKS AND OTHER PLAYTHINGS AND FINALLY HAD GONE INTO THE HOUSE LEAVING ALL THE THINGS ON THE FLOOR OF THE PIAZZA INSTEAD OF PUTTING THEM AWAY IN THEIR PLACES AS THEY OUGHT TO HAVE DONE,7021,10+s,257
1995-1836-0005,./librispeech/LibriSpeech/test-clean/1995/1836/1995-1836-0005.flac,10.9,MISSUS GREY HAD MET SOUTHERNERS BEFORE BUT NOT INTIMATELY AND SHE ALWAYS HAD IN MIND VIVIDLY THEIR CRUELTY TO POOR NEGROES A SUBJECT SHE MADE A POINT OF INTRODUCING FORTHWITH,1995,10+s,174
4992-23283-0005,./librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0005.flac,10.74,NOT THAT I KNOW OF NOT ONE MORE THAT I KNOW OF HE REPLIED WITH ASTONISHMENT AT WHAT SHE HAD INSINUATED AND YET WITH A PERFECT ASSURANCE THAT SHE WAS IN THE WRONG,4992,10+s,161
2830-3980-0010,./librispeech/LibriSpeech/test-clean/2830/3980/2830-3980-0010.flac,6.525,EITHER HE CALLS MINISTERS THROUGH THE AGENCY OF MEN OR HE CALLS THEM DIRECTLY AS HE CALLED THE PROPHETS AND APOSTLES,2830,5-10s,116
6930-81414-0013,./librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0013.flac,7.325,I HAD SCARCELY KNOWN WHAT I HAD BEEN SAYING OR DOING UP TO THIS TIME BUT AS HE SPOKE I LOOKED AT MY HAND,6930,5-10s,104
7127-75947-0028,./librispeech/LibriSpeech/test-clean/7127/75947/7127-75947-0028.flac,7.46,QUICK QUICK THEN AMONG THE HIGH REED GRASS SAID MONTALAIS STOOP ATHENAIS YOU ARE SO TALL,7127,5-10s,88
5639-40744-0040,./librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0040.flac,12.51,THIS WAS DONE FOR THE EVENT TOOK PLACE AT A TIME WHEN THE CONSENT OF THE PARTIES WAS SUFFICIENT FOR THE CELEBRATION OF A MARRIAGE WITHOUT ANY OF THE PRELIMINARY FORMALITIES WHICH ARE NOW SO PROPERLY REQUIRED,5639,10+s,207
3729-6852-0026,./librispeech/LibriSpeech/test-clean/3729/6852/3729-6852-0026.flac,4.69,YES BUT THE MERIDIAN OF THE PALAIS ROYAL IS THE MOST EXACT,3729,4-5s,58
4507-16021-0013,./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0013.flac,10.44,NOTHING IS MORE LUGUBRIOUS THAN THE CONTEMPLATION THUS IN ITS NUDITY IN THE BROAD LIGHT OF THOUGHT OF THE HORRIBLE SWARMING OF SLANG,4507,10+s,132
8463-287645-0007,./librispeech/LibriSpeech/test-clean/8463/287645/8463-287645-0007.flac,21.5,ANOTHER CASE SAID JOHN WESLEY WAS A LITTLE GIRL HALF GROWN WHO WAS WASHING WINDOWS UP STAIRS ONE DAY AND UNLUCKILY FELL ASLEEP IN THE WINDOW AND IN THIS POSITION WAS FOUND BY HER MISTRESS IN A RAGE THE MISTRESS HIT HER A HEAVY SLAP KNOCKED HER OUT OF THE WINDOW AND SHE FELL TO THE PAVEMENT AND DIED IN A FEW HOURS FROM THE EFFECTS THEREOF,8463,10+s,339
121-121726-0004,./librispeech/LibriSpeech/test-clean/121/121726/121-121726-0004.flac,4.02,HEAVEN A GOOD PLACE TO BE RAISED TO,121,4-5s,35
5683-32879-0017,./librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0017.flac,14.59,OF MARK WYLDER I SAY THIS HIS NAME HAS BEEN FOR YEARS HATEFUL TO ME AND RECENTLY IT HAS BECOME FRIGHTFUL AND YOU WILL PROMISE ME SIMPLY THIS THAT YOU WILL NEVER ASK ME TO SPEAK AGAIN ABOUT HIM,5683,10+s,192
8463-294825-0004,./librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0004.flac,3.68,IN ALL THE NOVEL HAD A DIFFICULT GESTATION,8463,3-4s,42
260-123440-0019,./librispeech/LibriSpeech/test-clean/260/123440/260-123440-0019.flac,6.63,CRIED ALICE AGAIN FOR THIS TIME THE MOUSE WAS BRISTLING ALL OVER AND SHE FELT CERTAIN IT MUST BE REALLY OFFENDED,260,5-10s,112
260-123440-0002,./librispeech/LibriSpeech/test-clean/260/123440/260-123440-0002.flac,14.715,IT WAS THE WHITE RABBIT RETURNING SPLENDIDLY DRESSED WITH A PAIR OF WHITE KID GLOVES IN ONE HAND AND A LARGE FAN IN THE OTHER HE CAME TROTTING ALONG IN A GREAT HURRY MUTTERING TO HIMSELF AS HE CAME OH THE DUCHESS THE DUCHESS,260,10+s,224
1188-133604-0018,./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0018.flac,11.55,IN ALL EARLY GOTHIC ART INDEED YOU WILL FIND FAILURE OF THIS KIND ESPECIALLY DISTORTION AND RIGIDITY WHICH ARE IN MANY RESPECTS PAINFULLY TO BE COMPARED WITH THE SPLENDID REPOSE OF CLASSIC ART,1188,10+s,192
2961-960-0008,./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0008.flac,15.455,WE DO NOT KNOW HOW PLATO WOULD HAVE ARRANGED HIS OWN DIALOGUES OR WHETHER THE THOUGHT OF ARRANGING ANY OF THEM BESIDES THE TWO TRILOGIES WHICH HE HAS EXPRESSLY CONNECTED WAS EVER PRESENT TO HIS MIND,2961,10+s,198
61-70968-0035,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0035.flac,7.95,TAKING ADVANTAGE OF THIS THE SQUIRE'S FEW MEN REDOUBLED THEIR EFFORTS AND ENCOURAGED BY ROBIN'S AND THE LITTLE STROLLER'S CRIES FOUGHT THEIR WAY TO HIM,61,5-10s,151
1995-1837-0010,./librispeech/LibriSpeech/test-clean/1995/1837/1995-1837-0010.flac,3.48,PERHAPS SHE TOO MIGHT BE THERE WAITING WEEPING,1995,3-4s,46
7729-102255-0020,./librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0020.flac,10.975,THE INCIDENT WAS NOT VIOLENT NOR EVEN DRAMATIC NO POSSE WAS SUMMONED NO FURTHER EFFORT MADE AND REEDER FEARING PERSONAL VIOLENCE SOON FLED IN DISGUISE,7729,10+s,150
1188-133604-0008,./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0008.flac,20.755,FOR BELIEVE ME THE FINAL PHILOSOPHY OF ART CAN ONLY RATIFY THEIR OPINION THAT THE BEAUTY OF A COCK ROBIN IS TO BE RED AND OF A GRASS PLOT TO BE GREEN AND THE BEST SKILL OF ART IS IN INSTANTLY SEIZING ON THE MANIFOLD DELICIOUSNESS OF LIGHT WHICH YOU CAN ONLY SEIZE BY PRECISION OF INSTANTANEOUS TOUCH,1188,10+s,299
7176-88083-0014,./librispeech/LibriSpeech/test-clean/7176/88083/7176-88083-0014.flac,4.67,THE HAWK SAT UPON THE BRANCH AND WATCHED HIS QUARRY SWIMMING BENEATH THE SURFACE,7176,4-5s,80
1580-141083-0026,./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0026.flac,4.775,AS A MATTER OF FACT HE COULD NOT SAID SOAMES FOR I ENTERED BY THE SIDE DOOR,1580,4-5s,75
4992-23283-0014,./librispeech/LibriSpeech/test-clean/4992/23283/4992-23283-0014.flac,4.535,WHAT CAN YOU MEAN BY THAT MISS WOODLEY YOU TALK MYSTERIOUSLY,4992,4-5s,60
5639-40744-0013,./librispeech/LibriSpeech/test-clean/5639/40744/5639-40744-0013.flac,6.865,SHE SAW THAT THE BED WAS GILDED AND SO RICH THAT IT SEEMED THAT OF A PRINCE RATHER THAN OF A PRIVATE GENTLEMAN,5639,5-10s,110
3570-5694-0015,./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0015.flac,8.435,SO MANY OF THEM HOWEVER AS MAKE UP THE RETAINER AND HANGERS ON OF THE PATRON MAY BE CLASSED AS VICARIOUS CONSUMER WITHOUT QUALIFICATION,3570,5-10s,135
4970-29093-0008,./librispeech/LibriSpeech/test-clean/4970/29093/4970-29093-0008.flac,3.58,HE WANTED TO BEGIN AT THE TOP OF THE LADDER,4970,3-4s,43
6829-68771-0035,./librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0035.flac,4.39,WILL YOU LEAVE ME ALONE IN MY OWN ROOM OR MUST I GO AWAY TO ESCAPE YOU,6829,4-5s,70
2300-131720-0018,./librispeech/LibriSpeech/test-clean/2300/131720/2300-131720-0018.flac,12.54,HE SOON FORESAW THAT STILL GREATER ECONOMY WOULD BE NECESSARY FOR COMMERCIAL SUCCESS NOT ALONE FOR THE LARGER TERRITORY OPENING BUT FOR THE COMPACT DISTRICTS OF LARGE CITIES,2300,10+s,173
237-134493-0004,./librispeech/LibriSpeech/test-clean/237/134493/237-134493-0004.flac,6.825,THE AIR AND THE EARTH ARE CURIOUSLY MATED AND INTERMINGLED AS IF THE ONE WERE THE BREATH OF THE OTHER,237,5-10s,101
8230-279154-0025,./librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0025.flac,21.78,WE MIGHT PROVISIONALLY THOUGH PERHAPS NOT QUITE CORRECTLY DEFINE MEMORY AS THAT WAY OF KNOWING ABOUT THE PAST WHICH HAS NO ANALOGUE IN OUR KNOWLEDGE OF THE FUTURE SUCH A DEFINITION WOULD AT LEAST SERVE TO MARK THE PROBLEM WITH WHICH WE ARE CONCERNED THOUGH SOME EXPECTATIONS MAY DESERVE TO RANK WITH MEMORY AS REGARDS IMMEDIACY,8230,10+s,327
1580-141083-0024,./librispeech/LibriSpeech/test-clean/1580/141083/1580-141083-0024.flac,4.48,YOU LEFT HIM IN A CHAIR YOU SAY WHICH CHAIR BY THE WINDOW THERE,1580,4-5s,63
61-70968-0030,./librispeech/LibriSpeech/test-clean/61/70968/61-70968-0030.flac,5.685,NOW BE SILENT ON YOUR LIVES HE BEGAN BUT THE CAPTURED APPRENTICE SET UP AN INSTANT SHOUT,61,5-10s,88
908-157963-0004,./librispeech/LibriSpeech/test-clean/908/157963/908-157963-0004.flac,13.99,THEL IS LIKE A WATRY BOW AND LIKE A PARTING CLOUD LIKE A REFLECTION IN A GLASS LIKE SHADOWS IN THE WATER LIKE DREAMS OF INFANTS LIKE A SMILE UPON AN INFANTS FACE,908,10+s,161
672-122797-0024,./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0024.flac,4.13,THE DEPARTURE WAS NOT AT ALL AGREEABLE,672,4-5s,38
3570-5694-0014,./librispeech/LibriSpeech/test-clean/3570/5694/3570-5694-0014.flac,11.255,MANY OF THESE AFFILIATED GENTLEMEN OF LEISURE ARE AT THE SAME TIME LESSER MEN OF SUBSTANCE IN THEIR OWN RIGHT SO THAT SOME OF THEM ARE SCARCELY AT ALL OTHERS ONLY PARTIALLY TO BE RATED AS VICARIOUS CONSUMERS,3570,10+s,207
61-70970-0036,./librispeech/LibriSpeech/test-clean/61/70970/61-70970-0036.flac,6.785,ROBIN FITZOOTH SAW THAT HIS DOUBTS OF WARRENTON HAD BEEN UNFAIR AND HE BECAME ASHAMED OF HIMSELF FOR HARBORING THEM,61,5-10s,115
8455-210777-0013,./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0013.flac,7.41,JACK HAD BEEN STANDING IN THE FAR CORNER OF THE ROOM TALKING TO EVA AND WAS NOW REDUCED TO SILENCE BY HIS PRAISES,8455,5-10s,113
7729-102255-0005,./librispeech/LibriSpeech/test-clean/7729/102255/7729-102255-0005.flac,5.18,THIS WAS A FORMIDABLE ARRAY OF ADVANTAGES SLAVERY WAS PLAYING WITH LOADED DICE,7729,5-10s,78
6829-68771-0008,./librispeech/LibriSpeech/test-clean/6829/68771/6829-68771-0008.flac,7.18,THESE WOMEN WERE FLATTERED BY THE ATTENTION OF THE YOUNG LADY AND HAD PROMISED TO ASSIST IN ELECTING MISTER FORBES,6829,5-10s,114
4077-13754-0016,./librispeech/LibriSpeech/test-clean/4077/13754/4077-13754-0016.flac,11.895,AND SO THE STORY OF MORMONISM RUNS ON ITS FINALE HAS NOT YET BEEN WRITTEN THE CURRENT PRESS PRESENTS CONTINUOUSLY NEW STAGES OF ITS PROGRESS NEW DEVELOPMENTS OF ITS PLAN,4077,10+s,169
672-122797-0071,./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0071.flac,8.875,IN THE COURT YARD SOME OF THE MERRY CHILDREN WERE PLAYING WHO HAD DANCED AT CHRISTMAS ROUND THE FIR TREE AND WERE SO GLAD AT THE SIGHT OF HIM,672,5-10s,141
5683-32866-0024,./librispeech/LibriSpeech/test-clean/5683/32866/5683-32866-0024.flac,9.855,I SHAN'T TROUBLE YOU ABOUT MY TRAIN OF THOUGHTS OR FANCIES BUT I BEGAN TO FEEL VERY LIKE A GENTLEMAN IN A GHOST STORY WATCHING EXPERIMENTALLY IN A HAUNTED CHAMBER,5683,5-10s,162
7176-92135-0025,./librispeech/LibriSpeech/test-clean/7176/92135/7176-92135-0025.flac,15.74,IT IS TO LET HAMLET IF THAT HAPPEN TO BE THE NAME OF YOUR CHARACTER ENTER WITH A SMALL DOG PET FALCON MONGOOSE TAME BEAR OR WHATEVER ANIMAL IS MOST IN KEEPING WITH THE PART AND CONFIDE IN THIS ANIMAL SUCH SORROWS HOPES OR SECRET HISTORY AS THE AUDIENCE HAS GOT TO KNOW,7176,10+s,268
1580-141084-0024,./librispeech/LibriSpeech/test-clean/1580/141084/1580-141084-0024.flac,9.185,HE COULD HARDLY STAND STILL SO GREAT WAS HIS MENTAL AGITATION AND HE RAN TOWARDS HOLMES WITH TWO EAGER HANDS OUTSTRETCHED THANK HEAVEN THAT YOU HAVE COME,1580,5-10s,153
4970-29095-0026,./librispeech/LibriSpeech/test-clean/4970/29095/4970-29095-0026.flac,10.93,IF I GO TO MEETING AT ALL I LIKE BEST TO SIT IN THE QUIET OLD HOUSE IN GERMANTOWN WHERE THE WINDOWS ARE ALL OPEN AND I CAN SEE THE TREES AND HEAR THE STIR OF THE LEAVES,4970,10+s,168
6930-75918-0000,./librispeech/LibriSpeech/test-clean/6930/75918/6930-75918-0000.flac,3.505,CONCORD RETURNED TO ITS PLACE AMIDST THE TENTS,6930,3-4s,46
8230-279154-0009,./librispeech/LibriSpeech/test-clean/8230/279154/8230-279154-0009.flac,16.91,OUR CONFIDENCE OR LACK OF CONFIDENCE IN THE ACCURACY OF A MEMORY IMAGE MUST IN FUNDAMENTAL CASES BE BASED UPON A CHARACTERISTIC OF THE IMAGE ITSELF SINCE WE CANNOT EVOKE THE PAST BODILY AND COMPARE IT WITH THE PRESENT IMAGE,8230,10+s,223
672-122797-0074,./librispeech/LibriSpeech/test-clean/672/122797/672-122797-0074.flac,8.73,HOWEVER THAT WAS OVER NOW THE TREE GONE THE STORY AT AN END,672,5-10s,59
4077-13751-0014,./librispeech/LibriSpeech/test-clean/4077/13751/4077-13751-0014.flac,12.61,MAKING THEIR WAY ACROSS THE RIVER MOST OF THE REFUGEES FOUND SHELTER AMONG THE MORE HOSPITABLE PEOPLE OF CLAY COUNTY AND AFTERWARD ESTABLISHED THEMSELVES IN CALDWELL COUNTY THEREIN FOUNDING THE CITY OF FAR WEST,4077,10+s,210
1284-1180-0006,./librispeech/LibriSpeech/test-clean/1284/1180/1284-1180-0006.flac,6.865,AT THE FOOT OF THE MOUNTAIN THAT SEPARATED THE COUNTRY OF THE MUNCHKINS FROM THE COUNTRY OF THE GILLIKINS THE PATH DIVIDED,1284,5-10s,122
5105-28233-0005,./librispeech/LibriSpeech/test-clean/5105/28233/5105-28233-0005.flac,11.39,SOMETIMES HE WOULD WANDER ON FOOT UPON THE SANDY SHORE AND SOMETIMES HE WOULD ENJOY A RIDE ALONG THE SUMMIT OF THE CLIFF ALTOGETHER BEING IN NO HURRY AT ALL TO BRING HIS TASK TO AN END,5105,10+s,184
2961-961-0016,./librispeech/LibriSpeech/test-clean/2961/961/2961-961-0016.flac,7.815,I WILL BRIEFLY DESCRIBE THEM TO YOU AND YOU SHALL READ THE ACCOUNT OF THEM AT YOUR LEISURE IN THE SACRED REGISTERS,2961,5-10s,114
121-127105-0006,./librispeech/LibriSpeech/test-clean/121/127105/121-127105-0006.flac,4.725,THE OTHERS RESENTED POSTPONEMENT BUT IT WAS JUST HIS SCRUPLES THAT CHARMED ME,121,4-5s,77
8455-210777-0026,./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0026.flac,3.0,AND THE DEATH OF WHICH I DREAMT COULD NOT ALAS,8455,3-4s,46
8463-294825-0012,./librispeech/LibriSpeech/test-clean/8463/294825/8463-294825-0012.flac,5.965,THE NAUTILUS NEARLY PERISHES IN THE ANTARCTIC AND NEMO SINKS INTO A GROWING DEPRESSION,8463,5-10s,86
237-134500-0026,./librispeech/LibriSpeech/test-clean/237/134500/237-134500-0026.flac,3.05,SURELY YOU ARE NOT THINKING OF GOING OFF THERE,237,3-4s,46
8455-210777-0030,./librispeech/LibriSpeech/test-clean/8455/210777/8455-210777-0030.flac,12.845,MISTER NEVERBEND BEGAN THE CAPTAIN AND I OBSERVED THAT UP TO THAT MOMENT HE HAD GENERALLY ADDRESSED ME AS PRESIDENT IT CANNOT BE DENIED THAT WE HAVE COME HERE ON AN UNPLEASANT MISSION,8455,10+s,183
1188-133604-0034,./librispeech/LibriSpeech/test-clean/1188/133604/1188-133604-0034.flac,20.905,EXQUISITE ORDER AND UNIVERSAL WITH ETERNAL LIFE AND LIGHT THIS IS THE FAITH AND EFFORT OF THE SCHOOLS OF CRYSTAL AND YOU MAY DESCRIBE AND COMPLETE THEIR WORK QUITE LITERALLY BY TAKING ANY VERSES OF CHAUCER IN HIS TENDER MOOD AND OBSERVING HOW HE INSISTS ON THE CLEARNESS AND BRIGHTNESS FIRST AND THEN ON THE ORDER,1188,10+s,313
6930-81414-0020,./librispeech/LibriSpeech/test-clean/6930/81414/6930-81414-0020.flac,5.0,I SAY YOU DO KNOW WHAT THIS MEANS AND YOU MUST TELL US,6930,5-10s,54
2961-960-0012,./librispeech/LibriSpeech/test-clean/2961/960/2961-960-0012.flac,6.89,MANY IF NOT ALL THE ELEMENTS OF THE PRE SOCRATIC PHILOSOPHY ARE INCLUDED IN THE TIMAEUS,2961,5-10s,87
1320-122617-0006,./librispeech/LibriSpeech/test-clean/1320/122617/1320-122617-0006.flac,5.655,CAN THESE THINGS BE RETURNED DAVID BREATHING MORE FREELY AS THE TRUTH BEGAN TO DAWN UPON HIM,1320,5-10s,92
121-121726-0006,./librispeech/LibriSpeech/test-clean/121/121726/121-121726-0006.flac,3.895,HEREDITY THE CAUSE OF ALL OUR FAULTS,121,3-4s,36
4507-16021-0025,./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0025.flac,9.215,TO MEET THE NEEDS OF THIS CONFLICT WRETCHEDNESS HAS INVENTED A LANGUAGE OF COMBAT WHICH IS SLANG,4507,5-10s,96
5683-32879-0000,./librispeech/LibriSpeech/test-clean/5683/32879/5683-32879-0000.flac,8.92,IT WAS NOT VERY MUCH PAST ELEVEN THAT MORNING WHEN THE PONY CARRIAGE FROM BRANDON DREW UP BEFORE THE LITTLE GARDEN WICKET OF REDMAN'S FARM,5683,5-10s,138
4507-16021-0010,./librispeech/LibriSpeech/test-clean/4507/16021/4507-16021-0010.flac,15.165,WE HAVE ALWAYS THOUGHT THAT IT WAS SOMETIMES A COURAGEOUS ACT AND AT LEAST A SIMPLE AND USEFUL DEED WORTHY OF THE SYMPATHETIC ATTENTION WHICH DUTY ACCEPTED AND FULFILLED MERITS,4507,10+s,176
1284-1181-0002,./librispeech/LibriSpeech/test-clean/1284/1181/1284-1181-0002.flac,3.835,THE HEAD OF THE PATCHWORK GIRL WAS THE MOST CURIOUS PART OF HER,1284,3-4s,63
